symbol,block,door,pl,pc,height,width,top,material,wood,sizecategory,ups
0,3,2,5,0,1.8,1.69,1.8,2,4,0,'02510260'
0,4,3,7,0,1.8,2.6,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,2.45,1.8,2,4,0,'02510260'
7,0,0,0,0,2.2,0.93,0,0,0,0,'0254046002540500'
0,3,2,5,0,0.6,1.69,2.4,2,1,2,'02510180'
0,3,2,5,0,0.7,0.78,1.8,2,2,2,'02510200'
0,3,2,5,0,0.5,0.78,1.8,2,2,2,'02510200'
9,3,2,6,0,0.45,1.715,2.55,2,1,2,'02510180'
9,3,2,6,0,0.3,0.8,2.7,0,5,0,'02540250'
9,3,2,6,0,0.45,1.26,2.55,2,3,2,'02510410'
9,3,4,6,0,0.4,1.2,2.5,2,1,2,'02510180'
9,3,2,6,0,0.45,1.26,2.55,2,1,2,'02510180'
0,3,2,5,0,2,1.715,2,0,5,1,'02540260'
0,3,2,5,0,2.3,1.715,2.3,1,5,1,'02540130'
0,3,2,5,0,2.2,1.715,2.2,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,0.7,0.805,2.55,2,0,2,'02510090'
0,5,4,9,0,0.9,2.625,1.8,0,5,1,'02540260'
0,5,4,9,0,1.8,3.535,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,1.715,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,2.625,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
0,3,2,5,0,2.3,1.715,2.3,1,5,1,'02540120'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,2,1,1,'02510150'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
9,12,1,1,22,1.8,0.955,1.8,1,5,1,'02530730'
0,3,2,5,0,0.5,1.26,1.8,0,5,0,'02540310'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'02540310'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'025401701'
0,3,2,5,0,1.1,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.7,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,3,2,5,0,0.5,0.805,1.8,0,5,0,'02540230'
9,3,2,6,0,0.45,1.26,2.55,2,3,2,'02510410'
9,3,2,6,0,0.45,1.715,2.55,2,1,2,'02510180'
9,3,2,6,0,0.45,1.26,2.55,2,1,2,'02510180'
9,3,4,6,0,0.4,1.2,2.5,2,1,2,'02510180'
9,3,2,6,0,0.3,0.8,3,0,5,0,'02540250'
0,3,2,5,0,2.3,1.715,2.3,1,5,1,'02540130'
0,3,2,5,0,2.2,1.715,2.2,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,0.7,0.805,2.55,2,0,2,'02510090'
0,5,4,9,0,0.9,2.625,1.8,0,5,1,'02540260'
0,5,4,9,0,1.8,3.535,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,1.715,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,2.625,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
9,12,1,1,22,1.8,0.955,1.8,1,5,1,'02530730'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,2,1.715,2,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,2,1,1,'02510150'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'02540310'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.5,1.26,1.8,0,5,0,'02540310'
0,3,2,5,0,0.5,0.805,1.8,0,5,0,'02540230'
0,3,2,5,0,0.7,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.1,1.715,1.8,0,5,1,'02540260'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
0,3,2,5,0,2.3,1.715,2.3,1,5,1,'02540120'
4,3,1,5,0,0.9,0.805,1.8,1,5,0,'02540420'
9,3,2,6,0,0.45,1.26,2.55,2,3,2,'02510410'
9,3,2,6,0,0.45,1.715,2.55,2,1,2,'02510180'
9,3,2,6,0,0.45,1.26,2.55,2,1,2,'02510180'
9,3,2,6,0,0.3,0.8,3,0,5,0,'02540250'
9,3,4,6,0,0.4,1.2,2.5,2,1,2,'02510180'
0,3,2,5,0,2.3,1.715,2.3,1,5,1,'02540130'
0,3,2,5,0,2.2,1.715,2.2,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,0.7,0.805,2.55,2,0,2,'02510090'
0,5,4,9,0,0.9,2.625,1.8,0,5,1,'02540260'
0,5,4,9,0,1.8,3.535,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,1.715,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,2.625,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
9,12,1,1,22,1.8,0.955,1.8,1,5,1,'02530730'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,2,1.715,2,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,2,1,1,'02510150'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'02540310'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.5,1.26,1.8,0,5,0,'02540310'
0,3,2,5,0,0.5,0.805,1.8,0,5,0,'02540230'
0,3,2,5,0,0.7,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.1,1.715,1.8,0,5,1,'02540260'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
0,3,2,5,0,2.3,1.715,2.3,1,5,1,'02540120'
4,3,1,5,0,0.9,0.805,1.8,1,5,0,'02540420'
0,5,4,9,0,2.2,3.535,2.2,0,5,1,'02540180'
0,5,4,9,0,2.2,2.625,2.2,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.5,1.715,1.8,0,5,0,'02540170'
0,3,2,5,0,0.7,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.5,0.805,1.8,0,5,0,'02540170'
2,3,2,3,2,2.4,1.26,2.4,1,5,1,'02540040'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
6,3,2,7,0,0.8,1.715,1.8,0,5,1,'02540180'
2,2,1,2,1,2,0.805,2,1,5,1,'02540400'
2,2,1,2,1,2,0.805,2,2,0,0,'02510030'
0,3,2,5,0,2,1.715,2,2,0,0,'02510030'
0,3,2,5,0,2,1.82,2,2,0,0,'02510030'
3,4,1,6,2,2,0.805,2,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540180'
3,5,1,6,4,2.2,1.715,2.2,2,0,0,'02510030'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540180'
0,3,2,5,0,1.1,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,1.1,1.715,1.8,2,4,1,'02510290'
3,4,1,6,2,2.2,0.805,2.2,2,0,0,'02510030'
2,3,2,3,2,0.5,0.79,0.5,2,0,2,'02510090'
3,3,2,7,0,0.9,0.79,2,2,1,1,'02510150'
0,3,2,5,0,2.2,1.7,2.2,1,5,1,'02540090'
0,3,2,5,0,0.9,1.7,1.75,0,5,1,'02540260'
0,3,2,5,0,0.9,1.7,2.05,2,4,1,'02510290'
0,3,2,5,0,1.75,1.7,2.05,2,4,0,'02510260'
4,3,2,5,0,0.45,2.61,2.3,2,1,2,'02510180'
4,3,1,5,0,0.45,1.7,2.3,2,1,2,'02510180'
0,3,2,5,0,1.75,1.7,1.75,2,4,0,'02510260'
0,3,2,5,0,0.3,1.7,2.5,2,4,2,'02510320'
2,2,1,2,1,1.75,0.79,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.7,2.1,2,1,0,'02510120'
0,5,4,9,0,1.75,3.52,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.7,1.75,2,3,0,'02510350'
0,3,2,5,0,0.7,1.7,2.6,2,3,2,'02510410'
0,5,4,9,0,1.75,2.61,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,2.61,1.75,0,5,1,'02540280'
0,3,2,5,0,1.75,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,1.8,1.7,1.8,2,1,0,'02510120'
6,3,2,7,0,0.75,1.7,1.75,0,5,1,'02540260'
2,2,1,2,1,1.8,0.79,2.1,2,0,0,'02510030'
2,2,1,2,1,2.2,0.79,2.2,1,5,1,'02540350'
3,4,1,7,2,1.8,0.6,1.8,2,0,0,'02510030'
0,3,2,5,0,0.4,0.79,1.8,0,5,0,'02540170'
2,3,2,3,2,0.35,0.79,2.6,2,0,2,'02510090'
2,3,2,3,2,0.75,0.79,2.6,2,0,2,'02510090'
2,3,2,3,2,0.75,1.7,2.6,2,0,2,'02510090'
0,3,2,5,0,1.75,1.7,1.75,2,1,0,'02510120'
0,3,2,5,0,0.8,1.7,1.75,2,1,2,'02510180'
3,4,1,6,2,1.75,0.79,2.1,2,1,0,'02510120'
6,3,2,7,0,0.75,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,2.2,1.7,2.2,1,5,1,'02540130'
0,3,2,5,0,0.8,1.7,2.1,0,5,1,'02540180'
6,3,2,7,0,0.9,1.7,2,0,5,1,'02540260'
0,5,4,9,0,2,3.52,2,0,5,1,'02540180'
4,3,1,5,0,0.55,1.7,2.55,1,5,0,'02540420'
0,3,2,5,0,0.5,1.7,2.85,0,5,0,'02540170'
3,4,1,7,2,1.8,0.63,1.8,2,0,0,'02510030'
7,0,0,0,0,2.6,2.155,0,0,0,0,'0253032002530700'
7,0,0,0,0,2.6,1.7,0,0,0,0,'0253032002530700'
2,2,1,2,1,1.7,0.79,1.7,2,0,0,'02510030'
0,3,2,5,0,0.9,1.7,2,0,5,1,'02540280'
0,3,2,5,0,0.9,1.7,1.7,0,5,1,'02540280'
0,3,2,5,0,0.9,1.7,1.7,0,5,1,'02540260'
2,2,1,2,1,1.7,0.64,1.7,2,0,0,'02510030'
0,3,2,5,0,0.4,0.79,1.7,0,5,0,'02540250'
2,2,1,2,1,1.75,0.79,1.75,2,0,0,'02510030'
0,3,2,5,0,0.3,1.7,2.375,2,4,2,'02510320'
0,5,4,9,0,1.35,3.52,1.75,0,5,1,'02540280'
0,3,2,5,0,0.25,1.7,2.15,0,5,0,'02540170'
2,3,2,3,2,1.75,0.79,1.75,2,0,0,'02510030'
0,3,2,5,0,0.6,1.7,2.5,2,3,2,'02510410'
0,5,4,9,0,1.75,3.52,1.75,0,5,1,'02540280'
0,5,4,9,0,1.75,3.52,1.75,2,3,0,'02510350'
0,5,4,9,0,1.3,2.61,1.75,0,5,1,'02540280'
0,5,4,9,0,1.3,2.61,1.75,2,4,1,'02510290'
0,3,2,5,0,1.6,1.7,1.75,2,3,0,'02510350'
2,3,2,3,2,1.7,1.245,1.7,2,0,0,'02510030'
2,3,2,3,2,0.7,1.245,2.45,2,0,2,'02510090'
0,3,2,5,0,0.9,1.7,1.75,0,5,1,'02540280'
0,5,4,9,0,1.75,3.52,1.75,0,5,1,'02540260'
0,5,4,9,0,1.75,2.61,1.75,0,5,1,'02540260'
0,3,2,5,0,2.1,1.7,2.1,1,5,1,'02540090'
0,3,2,5,0,1.75,1.7,1.75,1,5,1,'02540140'
0,3,2,5,0,0.75,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,1,1.7,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,1.7,1.85,0,5,1,'02540260'
0,3,2,5,0,0.45,0.79,1.75,0,5,0,'02540170'
0,3,2,5,0,1.2,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,0.6,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,0.6,0.79,1.75,0,5,0,'02540170'
0,3,2,5,0,0.35,1.7,2.2,0,5,0,'02540170'
0,3,2,5,0,1.75,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,0.85,1.7,1.75,0,5,1,'02540180'
0,3,2,5,0,1.3,1.7,2.2,0,5,1,'02540180'
0,3,2,5,0,0.8,1.7,1.75,0,5,1,'02540180'
2,2,1,2,1,1.75,0.79,1.75,2,0,0,'02510030'
2,2,1,2,1,1.75,0.79,1.75,1,5,1,'02540330'
0,3,2,5,0,1.75,1.7,1.75,2,1,0,'02510120'
0,3,2,5,0,1.15,1.7,1.75,2,1,1,'02510150'
0,3,2,5,0,1.2,1.7,1.75,2,1,1,'02510150'
0,3,2,5,0,1.75,1.7,1.75,2,0,0,'02510030'
0,3,2,5,0,0.9,1.7,1.75,2,1,1,'02510150'
0,3,2,5,0,2,1.7,2,1,5,1,'02540130'
2,2,1,2,1,0.95,0.49,1.1,2,0,1,'02510060'
2,2,1,2,1,1.75,0.645,1.75,2,0,0,'02510030'
3,4,1,8,0,1.75,0.79,1.75,1,5,1,'02540150'
0,3,2,5,0,0.85,1.7,2,0,5,1,'02540180'
0,3,2,5,0,0.85,1.67,1.75,0,5,1,'02540180'
0,3,2,5,0,0.6,0.79,1.75,0,5,0,'02540250'
0,3,2,5,0,0.9,1.245,1.75,0,5,1,'02540180'
2,2,1,2,1,1.75,0.79,1.75,2,0,0,'02510030'
2,2,1,2,1,1.02,0.79,1.2,2,0,1,'02510060'
0,3,2,5,0,0.33,1.65,2.15,0,5,0,'02540170'
0,3,2,5,0,1.8,1.65,1.8,0,5,1,'02540170'
0,3,2,5,0,0.86,1.65,1.8,0,5,1,'02540180'
0,3,2,5,0,0.6,0.79,1.8,0,5,0,'02540180'
0,3,2,5,0,1.75,1.7,1.75,2,0,0,'02510030'
0,3,2,5,0,0.33,1.7,2.15,0,5,0,'02540170'
0,3,2,5,0,0.87,1.7,1.8,0,5,1,'02540180'
0,3,2,5,0,0.35,1.7,2.15,0,5,0,'02540170'
0,3,2,5,0,0.85,1.7,1.8,0,5,1,'02540180'
0,3,2,5,0,0.45,1.7,2.2,2,1,2,'02510180'
0,3,2,5,0,1.75,1.7,1.75,2,1,0,'02510120'
0,3,2,5,0,1.05,1.7,1.8,0,5,1,'02540180'
0,3,2,5,0,1.75,1.7,1.75,0,5,1,'02540170'
0,3,2,5,0,0.86,1.7,1.8,0,5,1,'02540180'
2,2,1,2,1,1.8,0.8,1.8,1,5,1,'02540330'
3,4,1,8,0,1.8,1.7,1.8,0,5,1,'02540180'
3,4,1,8,0,1.75,1.7,1.75,2,0,0,'02510030'
2,2,1,2,1,1.8,0.81,1.8,2,0,0,'02510030'
2,2,1,2,1,0.5,0.81,2.4,2,0,2,'02510090'
0,3,2,5,0,1.8,1.72,1.8,2,0,0,'02510030'
0,3,2,5,0,0.5,1.72,2.4,2,0,2,'02510090'
0,3,2,5,0,1.2,1.72,1.8,0,5,1,'02540180'
0,3,2,5,0,0.9,1.72,1.8,0,5,1,'02540180'
0,3,2,5,0,0.75,1.72,1.8,0,5,1,'02540180'
0,3,2,5,0,0.7,1.7,2.2,2,2,2,'02510210'
0,3,2,5,0,0.7,1.7,1.4,2,2,2,'02510210'
0,3,2,5,0,1.8,1.7,1.8,1,5,1,'02540140'
4,3,1,5,0,0.9,0.79,2.2,2,1,1,'02510150'
7,0,0,0,0,2.45,3.52,0,0,0,0,'0254047002540500'
0,3,2,5,0,0.9,1.7,2.2,0,5,1,'02540180'
0,3,2,5,0,0.9,1.7,2.6,0,5,1,'02540180'
2,2,1,2,1,0.8,0.84,1.8,2,2,2,'02510210'
2,2,1,2,1,0.8,0.84,0.8,2,2,2,'02510210'
0,3,2,5,0,1.8,1.8,1.8,2,3,0,'02510350'
0,3,2,5,0,0.8,1.8,1.8,2,2,2,'02510210'
0,5,4,9,0,1.8,3.72,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,3.735,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,3.735,1.8,2,2,0,'02510190'
0,6,5,11,0,1.8,4.68,1.8,2,2,0,'02510190'
4,3,1,5,0,1.8,0.84,1.8,2,2,0,'02510190'
0,3,2,5,0,1.8,1.8,1.8,2,2,0,'02510190'
0,3,2,5,0,1.7,1.8,1.7,2,1,0,'02510120'
0,3,2,5,0,1.8,1.8,1.9,2,1,0,'02510120'
3,4,1,6,2,1.8,0.84,1.9,2,2,0,'02510190'
3,4,1,6,2,1.8,1.32,1.8,2,1,0,'02510120'
2,2,1,2,1,1.8,0.84,1.8,2,2,0,'02510190'
0,3,2,5,0,1.2,1.32,1.8,2,1,1,'02510150'
0,3,2,5,0,1.8,1.8,1.8,2,1,0,'02510120'
0,3,2,5,0,1.8,1.8,1.8,2,4,0,'02510260'
0,5,4,9,0,1.2,2.76,1.8,2,1,1,'02510150'
0,5,4,9,0,1.7,3.24,1.7,2,1,0,'02510120'
2,2,1,2,1,1.7,0.84,1.7,2,2,0,'02510190'
0,5,4,9,0,1.8,2.76,1.8,2,3,0,'02510350'
3,4,1,6,2,1.8,0.84,1.8,2,2,0,'02510190'
0,3,2,5,0,1.8,1.5,1.8,2,4,0,'02510260'
0,3,2,5,0,0.9,1.8,1.8,2,2,1,'02510200'
0,5,4,9,0,1.8,2.76,1.8,2,4,0,'02510260'
0,3,2,5,0,1.8,1.8,1.8,2,1,0,'02510150'
2,2,1,2,1,1.8,0.84,2.2,2,2,0,'02510190'
9,3,1,6,0,0.4,1.715,2.45,0,5,0,'02540170'
9,3,1,6,0,1.8,1.26,1.9,2,2,0,'02510190'
9,3,1,6,0,0.4,0.805,2.2,2,1,2,'02510180'
3,4,1,6,2,0.35,0.805,2.2,2,1,2,'02510180'
0,3,2,5,0,0.75,1.715,1.8,0,5,1,'02540320'
6,3,2,7,0,0.75,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.45,0.805,1.8,0,5,0,'02540230'
0,3,2,5,0,0.8,0.805,1.8,0,5,0,'02540170'
0,5,4,9,0,2.2,3.535,2.2,0,5,1,'02540260'
3,4,1,7,2,1.8,0.805,1.8,1,5,1,'02540150'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
6,5,4,11,0,0.9,2.625,1.8,0,5,1,'02540320'
0,3,2,5,0,0.6,0.805,1.6,0,5,0,'02540310'
0,3,2,5,0,2.4,1.715,2.4,1,5,1,'02540130'
4,3,1,5,0,0.9,0.805,2,0,5,0,'02540230'
0,3,2,5,0,1,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.85,1.715,1.8,0,5,1,'02540180'
0,5,4,9,0,1.2,2.625,1.8,0,5,1,'02540180'
0,5,4,9,0,1.2,3.535,1.8,0,5,1,'02540180'
0,3,2,5,0,1.05,1.715,1.8,0,5,1,'02540240'
0,3,2,5,0,1.05,1.715,1.8,0,5,1,'02540180'
0,5,4,9,0,1.35,3.535,1.8,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,0.85,1.715,0.85,2,3,1,'02510380'
0,3,2,5,0,0.85,1.715,1.8,2,3,1,'02510380'
0,3,2,5,0,0.45,1.715,2.25,2,3,2,'02510410'
0,3,2,5,0,0.35,0.805,0.35,2,0,2,'02510090'
0,3,2,5,0,1.8,1.615,1.8,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,0.9,1.615,1.8,2,1,1,'02510150'
0,5,4,9,0,0.5,3.535,0.5,2,3,2,'02510410'
0,3,2,5,0,1.8,1.615,1.8,2,3,0,'02510350'
0,5,4,9,0,1.2,3.535,1.8,2,4,1,'02510290'
2,2,1,2,1,1.65,0.805,1.65,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,2.36,2,1,0,'02510120'
0,5,4,9,0,1.8,3.535,1.8,2,1,0,'02510120'
3,4,1,7,2,0.35,0.805,2.2,2,1,2,'02510180'
0,5,4,9,0,1.8,3.535,1.8,2,4,0,'02510260'
2,2,1,2,1,1.8,0.805,2.05,2,0,0,'02510030'
0,4,3,7,0,0.6,1.715,2.45,2,1,2,'02510180'
0,4,3,7,0,1.65,1.715,1.85,2,1,0,'02510120'
4,3,1,5,0,0.3,1.26,2.3,1,5,0,'02540420'
2,4,1,5,1,1.8,0.805,1.8,2,0,0,'02510030'
0,5,4,9,0,0.5,3.165,0.5,2,0,2,'02510090'
4,3,1,5,0,2.1,2.17,2.45,1,5,1,'02540420'
0,3,2,5,0,0.6,1.715,0.6,2,3,2,'02510410'
0,3,2,5,0,2,1.715,2,1,5,1,'02540140'
7,0,0,0,0,2.8,2.1,0,0,0,0,'02540460'
3,4,1,6,2,1.8,0.805,1.8,2,0,0,'02510030'
9,6,1,1,10,1.8,0.805,1.8,1,5,1,'02530730'
0,3,2,5,0,0.5,1.615,2.4,2,3,2,'02510410'
9,3,1,6,0,0.3,0.6,2.2,2,1,2,'02510180'
9,3,1,6,0,0.3,0.85,2.2,2,1,2,'02510180'
9,3,1,6,0,0.3,0.85,2.2,2,4,2,'02510320'
9,3,2,6,0,0.5,1.715,2.3,2,3,2,'02510410'
2,2,1,2,1,2.2,0.805,1.9,1,5,1,'02540350'
6,3,2,7,0,0.75,1.715,1.7,0,5,1,'02540260'
0,5,4,9,0,1.8,3.535,1.8,0,5,1,'02540260'
0,5,4,9,0,1.7,4.445,2.2,2,1,0,'02510120'
0,5,4,9,0,2.2,3.535,2.2,1,5,1,'02540090'
0,5,4,9,0,2.2,2.625,2.2,0,5,1,'02540260'
0,5,4,9,0,2.2,3.535,2.2,0,5,1,'02540260'
4,3,1,5,0,2.2,1.095,2.2,1,5,1,'02540420'
6,5,3,10,0,0.75,2.625,1.7,0,5,1,'02540260'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
0,3,2,5,0,0.3,1.05,1.8,0,5,0,'02540230'
2,2,1,2,1,1.95,0.6,1.95,2,0,0,'02510030'
0,3,2,5,0,0.75,1.395,1.8,0,5,1,'02540240'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
0,5,4,9,0,1.75,2.625,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,3,2,5,0,1.1,0.805,1.45,2,1,1,'02510150'
4,3,1,5,0,0.3,0.805,1.75,2,1,2,'02510180'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
0,3,2,5,0,0.85,1.715,0.85,2,0,1,'02510060'
0,3,2,5,0,0.85,1.715,1.7,2,0,1,'02510060'
0,3,2,5,0,2.15,1.715,1.8,1,5,1,'02540090'
0,3,2,5,0,0.85,0.805,1.7,2,1,1,'02510150'
0,5,4,9,0,1.7,2.625,1.7,2,1,0,'02510120'
0,3,2,5,0,0.5,1.715,2.2,2,3,2,'02510410'
2,2,1,2,1,1.75,0.505,1.75,2,3,0,'02510350'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
0,3,2,5,0,1.05,1.715,1.8,0,5,1,'02540260'
0,5,4,9,0,1.35,2.625,1.8,0,5,1,'02540260'
0,3,2,5,0,0.75,1.715,1.95,2,1,2,'02510180'
0,3,2,5,0,0.6,0.805,1.65,2,1,2,'02510180'
0,3,2,5,0,2.15,1.715,1.95,1,5,1,'02540130'
0,3,2,5,0,1.75,1.715,1.75,1,5,1,'02540140'
0,3,2,5,0,1.1,1.715,2.1,0,5,1,'02540260'
0,4,3,7,0,2.1,2.625,2.3,2,1,0,'02510120'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,3,2,3,2,1.75,0.805,1.75,2,1,0,'02510120'
0,3,2,5,0,0.3,0.805,0.8,0,5,0,'02540170'
0,3,2,5,0,0.9,0.805,2,0,5,0,'02540170'
3,4,1,7,2,2.1,0.805,1.9,2,1,0,'02510120'
0,3,2,5,0,2.2,2.345,2.2,0,5,1,'02540260'
0,3,2,5,0,0.3,0.89,1.8,0,5,0,'02540230'
2,2,1,2,1,1.5,0.805,1.5,2,2,1,'02510200'
2,3,2,3,2,1.75,1.26,1.75,2,3,0,'02510350'
2,3,2,3,2,0.4,1.26,2.2,2,3,2,'02510410'
2,3,2,3,2,0.4,0.805,2.2,2,3,2,'02510410'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
9,3,1,6,0,0.35,1.715,1.9,2,1,2,'02510180'
2,3,2,3,2,1.75,0.805,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,2.625,1.75,2,1,0,'02510120'
0,5,4,9,0,1.75,2.625,1.75,2,4,0,'02510260'
0,3,2,5,0,0.8,1.715,1.8,2,3,2,'02510410'
2,2,1,2,1,1.75,0.805,1.75,2,3,0,'02510350'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540260'
0,5,4,9,0,1.1,2.625,1.8,0,5,1,'02540180'
0,5,4,9,0,2.1,3.535,2.1,0,5,1,'02540260'
2,2,1,2,1,1.5,0.805,1.5,2,0,1,'02510060'
3,4,1,5,2,1.7,0.805,1.7,1,5,1,'02540390'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
2,2,1,2,1,1.75,0.805,2,2,0,0,'02510030'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
3,4,1,7,2,1.75,0.805,2.05,2,1,0,'02510120'
0,3,2,5,0,0.75,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,0.3,1.715,2.2,2,3,2,'02510410'
0,3,2,5,0,1.2,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
6,3,2,7,0,0.7,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
0,3,2,5,0,0.3,1.715,2.3,2,3,2,'02510410'
0,3,2,5,0,1.2,1.715,1.8,0,5,1,'02540260'
0,5,4,9,0,1.2,3.535,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,0.805,1.5,0,5,0,'02540250'
